Instelling,Toegangsnummer,Inventarisnummer,Aantal scans,METS link
NL-HaNA,1.04.02,11971,442,https://service.archief.nl/gaf/api/mets/v1/cdbdcd71-7f0d-4717-a73b-5f19661b65cb
NL-HaNA,1.04.02,11972,472,https://service.archief.nl/gaf/api/mets/v1/e2c9da4e-f388-4d8a-8d61-3cdd956aa7fb
NL-HaNA,1.04.02,11973,576,https://service.archief.nl/gaf/api/mets/v1/4a5969df-f262-4bc4-bcdd-6a14b6ac6cbc
NL-HaNA,1.04.02,11974,562,https://service.archief.nl/gaf/api/mets/v1/4132309a-0573-4949-9195-2b7f0739c844
NL-HaNA,1.04.02,11975,500,https://service.archief.nl/gaf/api/mets/v1/01f55992-bba6-43fe-825d-6e8a52399583
NL-HaNA,1.04.02,11976,620,https://service.archief.nl/gaf/api/mets/v1/3af0fec4-6cfc-416e-a1f2-d8ebc1a7ab11
NL-HaNA,1.04.02,11977,566,https://service.archief.nl/gaf/api/mets/v1/adc009f6-7616-47ab-84ee-80249993848e
NL-HaNA,1.04.02,11978,850,https://service.archief.nl/gaf/api/mets/v1/8215d060-d986-4f08-8916-0d8ba7fabba8
NL-HaNA,1.04.02,11979,598,https://service.archief.nl/gaf/api/mets/v1/90ba96f3-0079-44b6-a62f-ad69682cb8cd
NL-HaNA,1.04.02,11980,486,https://service.archief.nl/gaf/api/mets/v1/d3aec4a3-0233-40a4-b2f5-1e2e83afd94e
NL-HaNA,1.04.02,11981,546,https://service.archief.nl/gaf/api/mets/v1/15611b57-d83d-4940-97e6-5ec974203fa6
NL-HaNA,1.04.02,11982,528,https://service.archief.nl/gaf/api/mets/v1/5f44005b-c5dc-4d2e-a37e-a400463b8d2b
NL-HaNA,1.04.02,11983,482,https://service.archief.nl/gaf/api/mets/v1/5dfdd970-be98-4ba8-b42a-9e1e5d617d3e
NL-HaNA,1.04.02,11984,440,https://service.archief.nl/gaf/api/mets/v1/5849a28b-2e1e-487a-8c14-a9ec93f20ac6
NL-HaNA,1.04.02,11985,640,https://service.archief.nl/gaf/api/mets/v1/1b68d315-af5e-45ec-9eff-fa89eab41d19
NL-HaNA,1.04.02,11986,468,https://service.archief.nl/gaf/api/mets/v1/21656abe-9427-49de-a9d0-f1927f9f7843
NL-HaNA,1.04.02,11987,554,https://service.archief.nl/gaf/api/mets/v1/06310aeb-7390-4eca-b1cc-006e133522b4
NL-HaNA,1.04.02,11988,574,https://service.archief.nl/gaf/api/mets/v1/417837b2-0598-4bde-b5de-301ddc3864c8
NL-HaNA,1.04.02,11989,206,https://service.archief.nl/gaf/api/mets/v1/2a47be87-41aa-4d7a-8805-163dc1aa14ed
NL-HaNA,1.04.02,11990,500,https://service.archief.nl/gaf/api/mets/v1/881e31f3-01e9-42e8-b0d7-2ca3f9150331
NL-HaNA,1.04.02,11991,474,https://service.archief.nl/gaf/api/mets/v1/b77c49f2-9803-472b-acdc-c59c3ebff884
NL-HaNA,1.04.02,11992,410,https://service.archief.nl/gaf/api/mets/v1/c5aab2cd-592f-44e5-a08f-37f8bcfe02f9
NL-HaNA,1.04.02,11993,542,https://service.archief.nl/gaf/api/mets/v1/fca8de5a-a4fd-4202-add1-46cbb08a9eda
NL-HaNA,1.04.02,11994,582,https://service.archief.nl/gaf/api/mets/v1/df248970-7a83-427d-982b-447b4bd6645b
NL-HaNA,1.04.02,11995,434,https://service.archief.nl/gaf/api/mets/v1/67c37342-551b-4773-8731-2269e4b4a5a7
NL-HaNA,1.04.02,11996,552,https://service.archief.nl/gaf/api/mets/v1/71200916-f114-4601-80e7-32d3a7873062
NL-HaNA,1.04.02,11997,380,https://service.archief.nl/gaf/api/mets/v1/390e2f96-b628-49d9-b4f1-df4c3abb5e4e
NL-HaNA,1.04.02,11998,446,https://service.archief.nl/gaf/api/mets/v1/fb8767b9-127e-41b7-8800-31d74dc1b981
NL-HaNA,1.04.02,11999,382,https://service.archief.nl/gaf/api/mets/v1/70e6846e-9f6f-4051-8b92-808b817925b5
NL-HaNA,1.04.02,12000,462,https://service.archief.nl/gaf/api/mets/v1/d8a92ca8-488f-4f80-bb88-cfc1b62e7141
NL-HaNA,1.04.02,12001,418,https://service.archief.nl/gaf/api/mets/v1/e30b5d7c-ba93-4992-9bdb-fe990936bd42
NL-HaNA,1.04.02,12002,502,https://service.archief.nl/gaf/api/mets/v1/d3ad466a-d26c-4a1d-b717-d8aff2439276
NL-HaNA,1.04.02,12003,602,https://service.archief.nl/gaf/api/mets/v1/a0fc1f46-9a8d-4f80-8e97-8b0476135e83
NL-HaNA,1.04.02,12004,554,https://service.archief.nl/gaf/api/mets/v1/5f1aab37-9955-4b24-b279-aa03594691b7
NL-HaNA,1.04.02,12005,494,https://service.archief.nl/gaf/api/mets/v1/153b3781-5283-414f-a160-6fccaf4585bd
NL-HaNA,1.04.02,12006,410,https://service.archief.nl/gaf/api/mets/v1/64757f3b-b7c2-475c-aeab-6b9fff926c42
NL-HaNA,1.04.02,12007,564,https://service.archief.nl/gaf/api/mets/v1/791e8668-eb60-4aa9-a526-bd827c368af4
NL-HaNA,1.04.02,12008,454,https://service.archief.nl/gaf/api/mets/v1/212e5d0a-774b-4884-a2bc-9b901fcd61a2
NL-HaNA,1.04.02,12009,418,https://service.archief.nl/gaf/api/mets/v1/7c7c1c91-982a-4297-a6c7-61973abd27f6
NL-HaNA,1.04.02,12010,440,https://service.archief.nl/gaf/api/mets/v1/d558c80d-3861-432a-adef-fab39da7995e
NL-HaNA,1.04.02,12011,448,https://service.archief.nl/gaf/api/mets/v1/89b14e2e-4ca3-47a1-82e4-7d44c914d777
NL-HaNA,1.04.02,12012,488,https://service.archief.nl/gaf/api/mets/v1/96230f37-ca36-40be-bd04-ec1cf5014704
NL-HaNA,1.04.02,12013,666,https://service.archief.nl/gaf/api/mets/v1/32c113e9-cdce-4894-920a-2c980cf9cd8a
NL-HaNA,1.04.02,12014,654,https://service.archief.nl/gaf/api/mets/v1/fed64956-f4bc-4f77-ad11-c840eebff2c8
NL-HaNA,1.04.02,12015,704,https://service.archief.nl/gaf/api/mets/v1/42a17b97-66d1-41ad-b336-8d2306a61cf1
NL-HaNA,1.04.02,12016,636,https://service.archief.nl/gaf/api/mets/v1/1f2cc29c-3942-4727-ac2f-8e47df65975e
NL-HaNA,1.04.02,12017,620,https://service.archief.nl/gaf/api/mets/v1/07c73e92-179d-4b26-8742-de9cf9199fa8
NL-HaNA,1.04.02,12018,692,https://service.archief.nl/gaf/api/mets/v1/bc6ffbcb-7e40-4d97-946f-b7d771987f85
NL-HaNA,1.04.02,12019,970,https://service.archief.nl/gaf/api/mets/v1/646924b1-c20c-4d84-8f90-c1a04bd78b4a
NL-HaNA,1.04.02,12020,708,https://service.archief.nl/gaf/api/mets/v1/4b98629b-7a29-4bd9-929e-9ca9e73a9f43
NL-HaNA,1.04.02,12021,394,https://service.archief.nl/gaf/api/mets/v1/bb9351a1-c6ea-4c30-8421-9620a10bd529
NL-HaNA,1.04.02,12022,786,https://service.archief.nl/gaf/api/mets/v1/57703ea6-aa7c-40db-9058-b0ebe964807b
NL-HaNA,1.04.02,12023,798,https://service.archief.nl/gaf/api/mets/v1/a144b5a1-cd91-4acc-8b6d-db1455b796a9
NL-HaNA,1.04.02,12024,706,https://service.archief.nl/gaf/api/mets/v1/fc0f02b8-7b2c-4071-b9e2-36448983d2f1
NL-HaNA,1.04.02,12025,842,https://service.archief.nl/gaf/api/mets/v1/1a942f8b-8050-405e-8d86-181ce4583cbe
NL-HaNA,1.04.02,12026,274,https://service.archief.nl/gaf/api/mets/v1/990d57d8-064e-4ade-b204-dbd4e7070562
NL-HaNA,1.04.02,12027,700,https://service.archief.nl/gaf/api/mets/v1/cef3092b-c2ea-45fb-a02e-f12d3eb38e96
NL-HaNA,1.04.02,12028,584,https://service.archief.nl/gaf/api/mets/v1/e8eb26b1-bac7-4dcc-ac81-c9ee95791c33
NL-HaNA,1.04.02,12029,944,https://service.archief.nl/gaf/api/mets/v1/68115114-9478-455d-b871-0682441e578a
NL-HaNA,1.04.02,12030,1046,https://service.archief.nl/gaf/api/mets/v1/ad9867a1-c65a-4de4-a059-bd45ffb65ad7
NL-HaNA,1.04.02,12031,568,https://service.archief.nl/gaf/api/mets/v1/5ca15325-4d7d-47e5-9c1b-ec9eadc22fef
NL-HaNA,1.04.02,12032,580,https://service.archief.nl/gaf/api/mets/v1/154c61ef-0389-40f1-be4b-28e1d52368fc
NL-HaNA,1.04.02,12033,558,https://service.archief.nl/gaf/api/mets/v1/06e0f662-d6a0-440b-92cb-799d06a8d1a2
NL-HaNA,1.04.02,12034,1076,https://service.archief.nl/gaf/api/mets/v1/e5ca8c4c-4b68-4bc5-9893-54764cf4801c
NL-HaNA,1.04.02,12035,664,https://service.archief.nl/gaf/api/mets/v1/5824f83f-daec-4d16-9ab4-08329da7fb84
NL-HaNA,1.04.02,12036,900,https://service.archief.nl/gaf/api/mets/v1/049cf4c1-0905-496b-9102-5484cd01c347
NL-HaNA,1.04.02,12037,992,https://service.archief.nl/gaf/api/mets/v1/550e57c6-246c-4b9c-9cdf-c63492ba21f5
NL-HaNA,1.04.02,12038,944,https://service.archief.nl/gaf/api/mets/v1/8036b82b-7dd3-49a5-b848-6f4007bbf0d1
NL-HaNA,1.04.02,12039,540,https://service.archief.nl/gaf/api/mets/v1/a5dedecf-f9d4-4312-b5e2-72705dfdebde
NL-HaNA,1.04.02,12040,622,https://service.archief.nl/gaf/api/mets/v1/3e015afb-f354-4336-a154-94a20221a418
NL-HaNA,1.04.02,12041,678,https://service.archief.nl/gaf/api/mets/v1/e461e9ea-79cd-4efa-b488-4609cc233f1f
NL-HaNA,1.04.02,12042,520,https://service.archief.nl/gaf/api/mets/v1/f1059e00-5f10-4ee4-a2e0-b81c7d453eed
NL-HaNA,1.04.02,12043,508,https://service.archief.nl/gaf/api/mets/v1/e11fa113-3699-4ca0-a7c4-538dcd00e83d
NL-HaNA,1.04.02,12044,506,https://service.archief.nl/gaf/api/mets/v1/1680c4ed-1c18-4654-86ea-948bab616ed7
NL-HaNA,1.04.02,12045,606,https://service.archief.nl/gaf/api/mets/v1/f5115e5e-c7ac-4a34-99c2-5b977f90461b
NL-HaNA,1.04.02,12046,548,https://service.archief.nl/gaf/api/mets/v1/bce2a52c-be32-4caa-bb0f-e77d734b4572
NL-HaNA,1.04.02,12047,426,https://service.archief.nl/gaf/api/mets/v1/35a0e267-465d-4d82-b727-7ac56c7adad5
NL-HaNA,1.04.02,12048,408,https://service.archief.nl/gaf/api/mets/v1/25984c0c-240c-43cd-b6d4-2307f8a63f4a
NL-HaNA,1.04.02,12049,540,https://service.archief.nl/gaf/api/mets/v1/3b0f3d83-e5fd-4369-be6b-886231b09d95
NL-HaNA,1.04.02,12050,550,https://service.archief.nl/gaf/api/mets/v1/aed073b8-3a67-46ef-b524-9a6ee7e8c954
NL-HaNA,1.04.02,12051,470,https://service.archief.nl/gaf/api/mets/v1/66eae278-68c8-4d5a-89d3-0ea6c2395c66
NL-HaNA,1.04.02,12052,688,https://service.archief.nl/gaf/api/mets/v1/81a4ecb5-5e6a-4371-b1d8-16634aa91bf6
NL-HaNA,1.04.02,12053,546,https://service.archief.nl/gaf/api/mets/v1/daee0867-0ffe-4176-bb35-e6bc6bcfaa8d
NL-HaNA,1.04.02,12054,772,https://service.archief.nl/gaf/api/mets/v1/b4805318-7bbf-468a-83e1-3c341eec0ea9
NL-HaNA,1.04.02,12055,680,https://service.archief.nl/gaf/api/mets/v1/7ee44f09-df04-41d5-9a40-6e223c3d62ca
NL-HaNA,1.04.02,12056,464,https://service.archief.nl/gaf/api/mets/v1/fddecfa6-3145-47ea-9557-600c924b9b26
NL-HaNA,1.04.02,12057,560,https://service.archief.nl/gaf/api/mets/v1/55f825aa-8de6-40ed-8dfe-5bd9c358c069
NL-HaNA,1.04.02,12058,528,https://service.archief.nl/gaf/api/mets/v1/734004da-7675-41da-ae9d-5305f5bde1fb
NL-HaNA,1.04.02,12059,470,https://service.archief.nl/gaf/api/mets/v1/5c707dcf-58aa-4b2d-bb84-2125922e1c2e
NL-HaNA,1.04.02,12060,446,https://service.archief.nl/gaf/api/mets/v1/0c9c76fb-4a1c-43ea-88a7-b56978145dfb
NL-HaNA,1.04.02,12061,516,https://service.archief.nl/gaf/api/mets/v1/6a110ff7-f6f5-4b81-9f57-db3558084f0c
NL-HaNA,1.04.02,12062,464,https://service.archief.nl/gaf/api/mets/v1/4d25bcad-73f7-452b-ab5b-b8b71dc38104
NL-HaNA,1.04.02,12063,572,https://service.archief.nl/gaf/api/mets/v1/8cdd8604-677f-4ecf-9756-ea3fdb93e636
NL-HaNA,1.04.02,12064,538,https://service.archief.nl/gaf/api/mets/v1/8f8cb5af-d2a4-4a08-a2f6-4b826c3c516c
NL-HaNA,1.04.02,12065,196,https://service.archief.nl/gaf/api/mets/v1/38b3e49c-cc40-42eb-a738-c31781ea664e
NL-HaNA,1.04.02,12066,448,https://service.archief.nl/gaf/api/mets/v1/20ca884b-0b80-4105-8950-4e10f5d18543
NL-HaNA,1.04.02,12067,388,https://service.archief.nl/gaf/api/mets/v1/2312fd58-91ef-457e-bd78-503d5ceb2147
NL-HaNA,1.04.02,12068,424,https://service.archief.nl/gaf/api/mets/v1/271e44f9-7edb-453a-8b42-1d3ce02a9ca4
NL-HaNA,1.04.02,12069,470,https://service.archief.nl/gaf/api/mets/v1/302179e9-af4c-493c-a04a-709819481b22
NL-HaNA,1.04.02,12070,566,https://service.archief.nl/gaf/api/mets/v1/753acfd1-358c-4d61-9236-f5545f00fb2b
NL-HaNA,1.04.02,12071,370,https://service.archief.nl/gaf/api/mets/v1/654a33c4-a7d1-463e-bcfc-32b1d3311062
NL-HaNA,1.04.02,12072,600,https://service.archief.nl/gaf/api/mets/v1/a983f2a9-358e-4426-8408-7c1957d51539
NL-HaNA,1.04.02,12073,422,https://service.archief.nl/gaf/api/mets/v1/aebe49ca-3e06-4524-bb32-4b1c271fc99b
NL-HaNA,1.04.02,12074,480,https://service.archief.nl/gaf/api/mets/v1/50ccca43-f362-47ab-b6c1-e9e804477741
NL-HaNA,1.04.02,12075,426,https://service.archief.nl/gaf/api/mets/v1/a07c907a-bf88-4828-8b6a-005af935c0e5
NL-HaNA,1.04.02,12076,516,https://service.archief.nl/gaf/api/mets/v1/ab9ffa9b-cbc1-4733-a76e-b21cdc652c5b
NL-HaNA,1.04.02,12077,464,https://service.archief.nl/gaf/api/mets/v1/5b0919b0-c02c-4f8a-83b0-94457ec2e13b
NL-HaNA,1.04.02,12078,442,https://service.archief.nl/gaf/api/mets/v1/d3f74460-2099-4394-b4e7-a491e6b7f9e0
NL-HaNA,1.04.02,12079,480,https://service.archief.nl/gaf/api/mets/v1/d8c1c698-7023-4c2a-9f55-2124f971dfe1
NL-HaNA,1.04.02,12080,484,https://service.archief.nl/gaf/api/mets/v1/9a6a1c4f-cc52-4902-b98b-fa74599ac9c8
NL-HaNA,1.04.02,12081,500,https://service.archief.nl/gaf/api/mets/v1/dc4c05e9-0392-4211-a9fc-36a3f4406d48
NL-HaNA,1.04.02,12082,424,https://service.archief.nl/gaf/api/mets/v1/4d789cf5-278c-4f54-8f7d-2a157243103c
NL-HaNA,1.04.02,12083,504,https://service.archief.nl/gaf/api/mets/v1/e242b47f-0f1d-4cce-bbd2-c4daf75542a6
NL-HaNA,1.04.02,12084,474,https://service.archief.nl/gaf/api/mets/v1/65348380-86d2-44a2-a4d8-9b75c9ce5457
NL-HaNA,1.04.02,12085,396,https://service.archief.nl/gaf/api/mets/v1/8eae9280-cb5e-4038-a745-4968b0f3c77d
NL-HaNA,1.04.02,12086,416,https://service.archief.nl/gaf/api/mets/v1/e8989f0a-8b6f-4f72-8ea1-be2c4823c807
NL-HaNA,1.04.02,12087,418,https://service.archief.nl/gaf/api/mets/v1/2a1e66d8-a34a-44f1-92d7-d8c6c10ab641
NL-HaNA,1.04.02,12088,490,https://service.archief.nl/gaf/api/mets/v1/28e2f5f7-e819-4dc3-9511-7a6733fc9430
NL-HaNA,1.04.02,12089,558,https://service.archief.nl/gaf/api/mets/v1/3608d188-491f-430d-bf08-06c5268db3da
NL-HaNA,1.04.02,12090,624,https://service.archief.nl/gaf/api/mets/v1/601ebe2a-a1bf-4b28-9757-10381d0178be
NL-HaNA,1.04.02,12091,492,https://service.archief.nl/gaf/api/mets/v1/95ead23a-4705-40ae-ab01-a40b44435e03
NL-HaNA,1.04.02,12092,566,https://service.archief.nl/gaf/api/mets/v1/04294d1a-a0d6-450b-8d2c-745bf84e28ae
NL-HaNA,1.04.02,12093,562,https://service.archief.nl/gaf/api/mets/v1/be820d6c-f8c0-4bee-acfc-95d360c1f513
NL-HaNA,1.04.02,12094,416,https://service.archief.nl/gaf/api/mets/v1/ca84bb34-1ea7-4b9d-af4d-a6bee7da8274
NL-HaNA,1.04.02,12095,496,https://service.archief.nl/gaf/api/mets/v1/90b47dad-d242-4ec8-ab95-ad6950624845
NL-HaNA,1.04.02,12096,362,https://service.archief.nl/gaf/api/mets/v1/71b792e4-9245-4435-952f-36b00793d8de
NL-HaNA,1.04.02,12097,352,https://service.archief.nl/gaf/api/mets/v1/6e62c696-de7c-4efe-89fe-e79c7e78c83f
NL-HaNA,1.04.02,12098,420,https://service.archief.nl/gaf/api/mets/v1/ffe9fbc5-dfd2-454f-ae31-f15f939ac5ed
NL-HaNA,1.04.02,12099,432,https://service.archief.nl/gaf/api/mets/v1/5f006ce7-0c60-4626-9309-de259821f19d
NL-HaNA,1.04.02,12100,362,https://service.archief.nl/gaf/api/mets/v1/5508fab9-9996-41aa-88df-e48f28f5aa10
NL-HaNA,1.04.02,12101,362,https://service.archief.nl/gaf/api/mets/v1/13589f6c-628f-48f0-9868-f70e2abf92c7
NL-HaNA,1.04.02,12102,224,https://service.archief.nl/gaf/api/mets/v1/9d31194b-a39e-4c49-a466-c63999cf9cfc
NL-HaNA,1.04.02,12103,514,https://service.archief.nl/gaf/api/mets/v1/7de0c4a7-589e-41f4-a806-d3693c5e1756
NL-HaNA,1.04.02,12104,306,https://service.archief.nl/gaf/api/mets/v1/c38987a2-5798-4092-921f-a6e9e12367f2
NL-HaNA,1.04.02,12105,532,https://service.archief.nl/gaf/api/mets/v1/3ad21c2d-1a47-49a4-ab48-6b5681925235
NL-HaNA,1.04.02,12106,508,https://service.archief.nl/gaf/api/mets/v1/a2202118-479f-4be3-9da3-621a872aa1fa
NL-HaNA,1.04.02,12107,302,https://service.archief.nl/gaf/api/mets/v1/43857ede-fc2c-4015-bb83-133ec6f6589b
NL-HaNA,1.04.02,12108,296,https://service.archief.nl/gaf/api/mets/v1/26a97e70-2b39-4ee0-ad86-19b815655a16
NL-HaNA,1.04.02,12109,438,https://service.archief.nl/gaf/api/mets/v1/a473063d-c9d6-415d-8637-92c49c7fe4f5
NL-HaNA,1.04.02,12111,154,https://service.archief.nl/gaf/api/mets/v1/8af3d342-9466-4e70-aa33-e91c72daf7d2
NL-HaNA,1.04.02,12112,1240,https://service.archief.nl/gaf/api/mets/v1/436682b0-896d-45f1-8097-eae992999462
NL-HaNA,1.04.02,12113,1662,https://service.archief.nl/gaf/api/mets/v1/bab3368d-ac8a-4ab4-bd99-fd89b5bddc27
NL-HaNA,1.04.02,12114,1228,https://service.archief.nl/gaf/api/mets/v1/83498db2-4bed-4cbb-9c17-e39c29007e47
NL-HaNA,1.04.02,12115,1324,https://service.archief.nl/gaf/api/mets/v1/77fe5c8a-c927-493d-af55-14ac1ba5fd1f
NL-HaNA,1.04.02,12116,1182,https://service.archief.nl/gaf/api/mets/v1/8ccfd693-bf27-4c1c-8090-9fc9cc762627
NL-HaNA,1.04.02,12117,1192,https://service.archief.nl/gaf/api/mets/v1/75367611-10d2-43b9-a7ff-c3a610e87ded
NL-HaNA,1.04.02,12118,930,https://service.archief.nl/gaf/api/mets/v1/523eb00b-9fd5-4c3c-9ca5-1efd47677619
NL-HaNA,1.04.02,12119,460,https://service.archief.nl/gaf/api/mets/v1/9d6fc013-9281-49f1-8935-0f279d0e60cd
NL-HaNA,1.04.02,12120,536,https://service.archief.nl/gaf/api/mets/v1/96ff777c-e972-463b-bbfa-af33436df9ac
NL-HaNA,1.04.02,12121,475,https://service.archief.nl/gaf/api/mets/v1/d4e96b75-ff69-42da-a376-4463b746f357
NL-HaNA,1.04.02,12122,563,https://service.archief.nl/gaf/api/mets/v1/155be579-66e5-4477-859a-ed309d4d6a65
NL-HaNA,1.04.02,12123,554,https://service.archief.nl/gaf/api/mets/v1/23a1737b-39f0-4855-9631-c2c44cb604b9
NL-HaNA,1.04.02,12124,228,https://service.archief.nl/gaf/api/mets/v1/25cb40d9-398d-4317-99dd-7cdd34d443ea
NL-HaNA,1.04.02,12125,411,https://service.archief.nl/gaf/api/mets/v1/40469dc0-d2ae-4f9c-8d47-933120d4f896
NL-HaNA,1.04.02,12126,474,https://service.archief.nl/gaf/api/mets/v1/6811bd9e-acf1-4b95-8112-51bfcace48d8
NL-HaNA,1.04.02,12127,419,https://service.archief.nl/gaf/api/mets/v1/a5791526-f133-4a7c-86df-1ec7d31ef3ca
NL-HaNA,1.04.02,12128,470,https://service.archief.nl/gaf/api/mets/v1/15900339-242c-4e05-9678-f4f5e759bf3e
NL-HaNA,1.04.02,12129,545,https://service.archief.nl/gaf/api/mets/v1/77677953-bfbd-4505-bc6b-aedf4a595fcc
NL-HaNA,1.04.02,12130,340,https://service.archief.nl/gaf/api/mets/v1/a98fcb89-1695-4673-9cbf-8d76efb0f889
NL-HaNA,1.04.02,12131,562,https://service.archief.nl/gaf/api/mets/v1/68b16558-3d82-4536-bbb9-a622ef2ac7ac
NL-HaNA,1.04.02,12132,410,https://service.archief.nl/gaf/api/mets/v1/9bbb1043-b03c-4b89-8bb1-adf632b732b7
NL-HaNA,1.04.02,12133,415,https://service.archief.nl/gaf/api/mets/v1/e79b610e-1edc-47d0-a42a-3ee455206c38
NL-HaNA,1.04.02,12134,485,https://service.archief.nl/gaf/api/mets/v1/e4100508-31d8-4670-ac66-2c79bb08d9fd
NL-HaNA,1.04.02,12135,457,https://service.archief.nl/gaf/api/mets/v1/7290a7ee-9c69-4d8a-a181-a8dbfd356578
NL-HaNA,1.04.02,12136,409,https://service.archief.nl/gaf/api/mets/v1/371235de-493b-4585-92aa-4b64e092d1bd
NL-HaNA,1.04.02,12137,403,https://service.archief.nl/gaf/api/mets/v1/ff2211e3-ec4b-400a-847f-4ab122cf4d29
NL-HaNA,1.04.02,12138,477,https://service.archief.nl/gaf/api/mets/v1/6be992fa-2efe-423a-8df7-643777c9dc61
NL-HaNA,1.04.02,12139,500,https://service.archief.nl/gaf/api/mets/v1/b9f01769-fe10-492f-8310-6d12620561eb
NL-HaNA,1.04.02,12140,604,https://service.archief.nl/gaf/api/mets/v1/feba6ea9-67b3-4b3b-900a-74006dada233
NL-HaNA,1.04.02,12141,506,https://service.archief.nl/gaf/api/mets/v1/648f8dc8-04c7-4dd4-a0d3-70e011da7fe9
NL-HaNA,1.04.02,12142,556,https://service.archief.nl/gaf/api/mets/v1/e5b412ba-8125-400c-beea-554c98b72df6
NL-HaNA,1.04.02,12143,490,https://service.archief.nl/gaf/api/mets/v1/a780d430-6f13-4106-8ce2-444be258aa1f
NL-HaNA,1.04.02,12144,451,https://service.archief.nl/gaf/api/mets/v1/c77122be-c15c-4768-ae7a-b622210d4568
NL-HaNA,1.04.02,12145,438,https://service.archief.nl/gaf/api/mets/v1/9a11ed51-786b-4fce-940f-4027f3e41b39
NL-HaNA,1.04.02,12146,490,https://service.archief.nl/gaf/api/mets/v1/b423ea95-808c-48f6-b06f-f35d9df777ba
NL-HaNA,1.04.02,12147,702,https://service.archief.nl/gaf/api/mets/v1/0c9f90e9-8828-43c7-abdb-3a2c62c8d5f8
NL-HaNA,1.04.02,12148,661,https://service.archief.nl/gaf/api/mets/v1/2220fd3e-88ed-4650-a894-26edc319fe74
NL-HaNA,1.04.02,12149,708,https://service.archief.nl/gaf/api/mets/v1/24ceb2ee-b559-4a5a-8677-89871f34854b
NL-HaNA,1.04.02,12150,617,https://service.archief.nl/gaf/api/mets/v1/5ccf828a-715e-4ed8-bdef-7f76c8f760cd
NL-HaNA,1.04.02,12151,538,https://service.archief.nl/gaf/api/mets/v1/79cc508f-d6b2-4ff5-8266-90f7ca3c3522
NL-HaNA,1.04.02,12152,785,https://service.archief.nl/gaf/api/mets/v1/74c75daa-ce0d-443e-88ee-8a6bd84ef192
NL-HaNA,1.04.02,12153,782,https://service.archief.nl/gaf/api/mets/v1/9432096d-421b-4929-8466-e64aeb254aea
NL-HaNA,1.04.02,12154,599,https://service.archief.nl/gaf/api/mets/v1/c9eaa648-adc5-41f6-9231-903e56b821f1
NL-HaNA,1.04.02,12155,473,https://service.archief.nl/gaf/api/mets/v1/57c099eb-209b-4dd0-ae6d-b2d81aaf7ac2
NL-HaNA,1.04.02,12156,549,https://service.archief.nl/gaf/api/mets/v1/71d4d3bd-c45e-4a10-9788-55b0819eebd3
NL-HaNA,1.04.02,12157,802,https://service.archief.nl/gaf/api/mets/v1/accc7d33-0e6f-4318-bf17-8a4d122dbd54
NL-HaNA,1.04.02,12158,570,https://service.archief.nl/gaf/api/mets/v1/f34b52b5-67d5-4743-bf31-d764ac70e2af
NL-HaNA,1.04.02,12159,559,https://service.archief.nl/gaf/api/mets/v1/197b2eed-e14f-44b1-baba-6f4771ca1830
NL-HaNA,1.04.02,12160,807,https://service.archief.nl/gaf/api/mets/v1/44bd56a9-33d3-42f0-b26c-0daaa1dc6c62
NL-HaNA,1.04.02,12161,744,https://service.archief.nl/gaf/api/mets/v1/dce8addf-4f67-45f5-83b8-f788406eb800
NL-HaNA,1.04.02,12162,771,https://service.archief.nl/gaf/api/mets/v1/f8387521-e107-4773-b81f-8923e6fbbf5e
NL-HaNA,1.04.02,12163,803,https://service.archief.nl/gaf/api/mets/v1/ef7b87e1-e6d0-4274-9273-7a910deaea6b
NL-HaNA,1.04.02,12164,814,https://service.archief.nl/gaf/api/mets/v1/cb37e14d-e51b-4063-a41d-ab30c7c668ac
NL-HaNA,1.04.02,12165,839,https://service.archief.nl/gaf/api/mets/v1/25e9dd6f-4419-46d2-aabd-dfa68bc59af9
NL-HaNA,1.04.02,12166,88,https://service.archief.nl/gaf/api/mets/v1/880de3fc-b52c-4a2a-9fa7-8030b900789a
NL-HaNA,1.04.02,12167,100,https://service.archief.nl/gaf/api/mets/v1/d2bfdeda-8f78-46bc-9ba9-d1fdf9eec44a
NL-HaNA,1.04.02,12168,44,https://service.archief.nl/gaf/api/mets/v1/be3d589d-8277-4599-921d-5ad6890b4072
NL-HaNA,1.04.02,12169,120,https://service.archief.nl/gaf/api/mets/v1/b496929c-85db-4076-a3c7-f6f6de03bfe7
NL-HaNA,1.04.02,12170,178,https://service.archief.nl/gaf/api/mets/v1/6a560c0d-24c6-4453-b72a-13b49b6d7007
NL-HaNA,1.04.02,12171,143,https://service.archief.nl/gaf/api/mets/v1/ffa7d097-142d-430b-8b0d-7dcccd1346aa
NL-HaNA,1.04.02,12173,117,https://service.archief.nl/gaf/api/mets/v1/f0616283-9aa1-4d04-9e4a-3de267fc5adc
NL-HaNA,1.04.02,12174,137,https://service.archief.nl/gaf/api/mets/v1/659cf097-f35f-4fb5-876e-f584925a2297
NL-HaNA,1.04.02,12175,147,https://service.archief.nl/gaf/api/mets/v1/713a2b36-205e-4ac5-89fe-c069959c1695
NL-HaNA,1.04.02,12176,214,https://service.archief.nl/gaf/api/mets/v1/bf78f399-0e9a-4e71-acec-d55f2a4bea24
NL-HaNA,1.04.02,12177,185,https://service.archief.nl/gaf/api/mets/v1/1feff773-39fd-43b5-a443-7012c46e9db4
